anon_polygon_id,date,y_true,source,crop_type,year,month,seen_polygon,left_days,right_days,gap_length,gap_position,left_distance_bin,right_distance_bin,p_s2,p_landsat,p_modis,p_unknown,context_quality,left_days_1,right_days_1,mode,repeat,fold,seed,pred_nearest_left,error_nearest_left,pred_nearest_right,error_nearest_right,pred_mean_neighbors,error_mean_neighbors,pred_linear,error_linear,pred_seasonal_crop,error_seasonal_crop,pred_pchip,error_pchip,pred_akima,error_akima,split,is_unseen,is_hard,primary_ndvi_pred,base_pred
AOI-0077,2019-09-28,0.2253174631304962,s2,озимая пшеница,2019,9,False,5.0,2.0,1,0,0-7,0-7,0.7841125264033796,0.1482244127248287,0.0576630608717915,0.01,0.8823529411764706,5.0,2.0,A,3,r3_f0,71,0.2211769068110953,-0.0041405563194008,0.4068146596858638,0.1814971965553675,0.3139957832484795,0.0886783201179833,0.3537753017216442,0.128457838591148,0.2508880608318728,0.0255705977013766,0.3700118398739563,0.1446943767434601,0.3723304141562362,0.14701295102574,matched,True,False,0.2759965062141418,0.3512692749500274
AOI-0077,2020-06-13,0.5562406746866879,landsat,озимая пшеница,2020,6,False,1.0,1.0,1,0,0-7,0-7,0.6001339600040234,0.2716957294343199,0.1162655486568947,0.0119047619047619,0.9375,1.0,1.0,A,3,r3_f0,71,0.4618785108238719,-0.094362163862816,0.3971582023226556,-0.1590824723640323,0.4295183565732637,-0.1267223181134241,0.4295183565732637,-0.1267223181134241,0.6478846369750344,0.0916439622883464,0.4295183565732637,-0.1267223181134242,0.4293954348483213,-0.1268452398383666,matched,True,False,0.5899326801300049,0.4271359741687774
AOI-0077,2020-06-25,0.7196005235602093,modis,озимая пшеница,2020,6,False,8.0,2.0,1,0,8-15,0-7,0.2109602392742634,0.0673747330567403,0.7171195731235416,0.0045454545454545,0.8823529411764706,8.0,2.0,A,3,r3_f0,71,0.59293055772816,-0.1266699658320493,0.7185624561121002,-0.001038067448109,0.65574650692013,-0.0638540166400792,0.6934360764353122,-0.026164447124897,0.566920466364399,-0.1526800571958103,0.713171958427662,-0.0064285651325473,0.7359625841708971,0.0163620606106877,matched,True,False,0.6585409641265869,0.6913440227508545
AOI-0077,2020-07-04,0.7452176908173251,s2,озимая пшеница,2020,7,False,2.0,2.0,1,0,0-7,0-7,0.8638896417039255,0.1001193684706536,0.0306718408892508,0.0053191489361702,0.8823529411764706,2.0,2.0,A,3,r3_f0,71,0.7809156512962973,0.0356979604789721,0.6888463624437463,-0.0563713283735788,0.7348810068700218,-0.0103366839473033,0.7348810068700218,-0.0103366839473033,0.456445884949452,-0.2887718058678731,0.7348810068700218,-0.0103366839473033,0.7287094738889732,-0.0165082169283519,matched,True,False,0.6976754069328308,0.7344977259635925
AOI-0077,2020-07-27,0.6498166556396425,s2,озимая пшеница,2020,7,False,3.0,2.0,1,0,0-7,0-7,0.3111557644457856,0.0746922272717574,0.6101837543142029,0.0039682539682539,0.8823529411764706,3.0,2.0,A,3,r3_f0,71,0.7109009622781951,0.0610843066385525,0.649366053776894,-0.0004506018627484,0.6801335080275446,0.030316852387902,0.6739800171774144,0.0241633615377718,0.454030439631756,-0.1957862160078865,0.6640263619178055,0.0142097062781629,0.6720532015433349,0.0222365459036923,matched,True,False,0.6332692503929138,0.6764330863952637
AOI-0077,2020-07-30,0.6502533288410981,landsat,озимая пшеница,2020,7,False,1.0,1.0,1,0,0-7,0-7,0.5355746180672416,0.3453422683264748,0.1110185974772512,0.0080645161290322,0.9375,1.0,1.0,A,3,r3_f0,71,0.649366053776894,-0.000887275064204,0.6767066274431432,0.0264532986020451,0.6630363406100186,0.0127830117689204,0.6630363406100186,0.0127830117689204,0.4016549616556903,-0.2485983671854078,0.6630363406100186,0.0127830117689204,0.6611500884168717,0.0108967595757736,matched,True,False,0.6533500552177429,0.6637668013572693
AOI-0077,2020-08-23,0.2509517538584252,s2,озимая пшеница,2020,8,False,2.0,3.0,1,0,0-7,0-7,0.8473238756378999,0.1037383694203767,0.0443923003962689,0.0045454545454545,0.8823529411764706,2.0,3.0,A,3,r3_f0,71,0.4589072977522877,0.2079555438938625,0.2111615712097126,-0.0397901826487126,0.3350344344810002,0.0840826806225749,0.3598090071352576,0.1088572532768324,0.2862875459428611,0.0353357920844358,0.3559582315404035,0.1050064776819783,0.3658125347279057,0.1148607808694804,matched,True,False,0.3374938070774078,0.3676680624485016
AOI-0077,2020-09-13,0.3441227748691099,modis,озимая пшеница,2020,9,False,1.0,2.0,1,0,0-7,0-7,0.3015817409243768,0.0877786202787802,0.6067934849506891,0.0038461538461538,0.9375,1.0,2.0,A,3,r3_f0,71,0.1780675244668278,-0.1660552504022821,0.1748433291024737,-0.1692794457666362,0.1764554267846507,-0.1676673480844591,0.1769927926787097,-0.1671299821904001,0.2560298709572838,-0.0880929039118261,0.1772316219649582,-0.1668911529041516,0.1783548671601068,-0.165767907709003,matched,True,False,0.3788592219352722,0.1783097386360168
AOI-0077,2020-10-20,0.2043747201442256,s2,озимая пшеница,2020,10,False,1.0,2.0,1,0,0-7,0-7,0.3676435989212024,0.5866381167059653,0.0389615276160754,0.0067567567567567,0.9375,1.0,2.0,A,3,r3_f0,71,0.2041910728717485,-0.0001836472724771,0.1338766140551164,-0.0704981060891092,0.1690338434634324,-0.0353408766807931,0.1807529199328711,-0.0236218002113544,0.2489517647058823,0.0445770445616566,0.1654040855295609,-0.0389706346146646,0.1676679995416369,-0.0367067206025887,matched,True,False,0.1651367545127868,0.1792860776185989
AOI-0077,2021-04-10,0.1220036880764408,s2,озимая пшеница,2021,4,False,3.0,2.0,1,0,0-7,0-7,0.5376758225052807,0.2316006448825449,0.2150985326121743,0.015625,0.8823529411764706,3.0,2.0,A,3,r3_f0,71,0.215,0.0929963119235592,0.1780945103837225,0.0560908223072817,0.1965472551918612,0.0745435671154204,0.1928567062302335,0.0708530181537926,0.3669092272907822,0.2449055392143414,0.2037793999102603,0.0817757118338195,0.1993556413519885,0.0773519532755477,matched,True,False,0.2215288877487182,0.1649938523769378
AOI-0077,2021-06-19,0.2397675250565169,s2,озимая пшеница,2021,6,False,2.0,3.0,1,0,0-7,0-7,0.7649616343874472,0.2053615845284336,0.0252908161718384,0.0043859649122807,0.8823529411764706,2.0,3.0,A,3,r3_f0,71,0.2720351216107921,0.0322675965542751,0.2631843268769723,0.0234168018204553,0.2676097242438822,0.0278421991873652,0.2684948037172641,0.0287272786607472,0.566920466364399,0.3271529413078821,0.2657425314465242,0.0259750063900073,0.2069907575637338,-0.032776767492783,matched,True,False,0.2800763845443725,0.2644427120685577
AOI-0077,2021-06-26,0.6285958115183246,modis,озимая пшеница,2021,6,False,2.0,1.0,1,0,0-7,0-7,0.6286160819061031,0.1064382590177892,0.2609774051078538,0.0039682539682539,0.9375,2.0,1.0,A,3,r3_f0,71,0.2746305964850044,-0.3539652150333202,0.2760669076228647,-0.3525289038954599,0.2753487520539345,-0.35324705946439,0.2755881372435779,-0.3530076742747466,0.566920466364399,-0.0616753451539255,0.2756945306611972,-0.3529012808571273,0.2845179287797192,-0.3440778827386053,matched,True,False,0.5098544955253601,0.2736455798149109
AOI-0077,2021-07-24,0.1802981080430943,s2,озимая пшеница,2021,7,False,2.0,1.0,1,0,0-7,0-7,0.876977176155471,0.0904925061177061,0.0277226254191305,0.0048076923076923,0.9375,2.0,1.0,A,3,r3_f0,71,0.1973961283825032,0.0170980203394089,0.2802686080628349,0.0999705000197405,0.238832368222669,0.0585342601795747,0.2526444481693909,0.0723463401262966,0.454030439631756,0.2737323315886617,0.2587831503679341,0.0784850423248398,0.2618498799032608,0.0815517718601665,matched,True,False,0.168562963604927,0.2690833806991577
AOI-0077,2021-07-27,0.2066453545334558,s2,озимая пшеница,2021,7,False,2.0,2.0,2,0,0-7,0-7,0.7630671540772034,0.1742818636341007,0.0533917230294366,0.0092592592592592,0.8823529411764706,2.0,2.0,A,3,r3_f0,71,0.2802686080628349,0.073623253529379,0.1782563507235802,-0.0283890038098756,0.2292624793932075,0.0226171248597517,0.2292624793932075,0.0226171248597517,0.454030439631756,0.2473850850983001,0.2292624793932075,0.0226171248597517,0.230282470969498,0.0236371164360421,matched,True,False,0.2055370062589645,0.233777180314064
AOI-0077,2021-07-28,0.4194413612565446,modis,озимая пшеница,2021,7,False,3.0,1.0,2,1,0-7,0-7,0.3705379206571228,0.1591083658708314,0.466255352816308,0.0040983606557377,0.9375,3.0,1.0,A,3,r3_f0,71,0.2802686080628349,-0.1391727531937097,0.1782563507235802,-0.2411850105329643,0.2292624793932075,-0.190178881863337,0.2037594150583939,-0.2156819461981506,0.454030439631756,0.0345890783752114,0.1941957659328387,-0.2252455953237058,0.1944850875702108,-0.2249562736863337,matched,True,False,0.4497989416122436,0.2032417356967926
AOI-0077,2021-08-02,0.2771159238385606,landsat,озимая пшеница,2021,8,False,1.0,1.0,1,0,0-7,0-7,0.6211266621074866,0.3080423767926505,0.0642520137314418,0.006578947368421,0.9375,1.0,1.0,A,3,r3_f0,71,0.1953180979975785,-0.0817978258409821,0.1842514156207433,-0.0928645082178173,0.1897847568091609,-0.0873311670293996,0.1897847568091609,-0.0873311670293996,0.4016549616556903,0.1245390378171297,0.1897847568091608,-0.0873311670293997,0.1888430243479191,-0.0882728994906414,matched,True,False,0.2757808864116668,0.1889621168375015
AOI-0077,2021-09-07,0.2134250671518474,s2,озимая пшеница,2021,9,False,2.0,7.0,2,0,0-7,0-7,0.7362300672358403,0.185225751449377,0.0732250323786125,0.0053191489361702,0.8823529411764706,2.0,7.0,A,3,r3_f0,71,0.2093133635024001,-0.0041117036494472,0.5744062827225132,0.3609812155706657,0.3918598231124566,0.1784347559606092,0.2904451233290919,0.0770200561772445,0.2743921443830828,0.0609670772312354,0.2613009066069255,0.0478758394550781,0.2687832714230284,0.055358204271181,matched,True,False,0.2020061314105987,0.2905106246471405
AOI-0077,2021-09-10,0.2078711371514756,s2,озимая пшеница,2021,9,False,5.0,4.0,2,1,0-7,0-7,0.6633059557939206,0.1424005430589852,0.1811356064102521,0.0131578947368421,0.7894736842105263,5.0,4.0,A,3,r3_f0,71,0.2093133635024001,0.0014422263509245,0.5744062827225132,0.3665351455710375,0.3918598231124566,0.183988685960981,0.4121427630691296,0.204271625917654,0.2743921443830828,0.0665210072316072,0.4269857370909558,0.2191145999394802,0.4317555325371764,0.2238843953857008,matched,True,False,0.2980616092681885,0.420832484960556
AOI-0077,2022-05-08,0.214308527933932,s2,озимая пшеница,2022,5,False,3.0,1.0,1,0,0-7,0-7,0.7801406580042245,0.135280515906036,0.0720788260897394,0.0125,0.9375,3.0,1.0,A,3,r3_f0,71,0.2283409263644668,0.0140323984305347,0.3538798732566557,0.1395713453227237,0.2911103998105612,0.0768018718766292,0.3224951365336085,0.1081866085996764,0.5683883205907609,0.3540797926568289,0.335220456945079,0.120911929011147,0.3326748203231854,0.1183662923892533,matched,True,False,0.2143211364746093,0.3160340189933777
AOI-0077,2022-05-30,0.2726463282301957,s2,озимая пшеница,2022,5,False,5.0,3.0,1,0,0-7,0-7,0.8213364502145637,0.1426725599600153,0.0306718408892508,0.0053191489361702,0.8333333333333334,5.0,3.0,A,3,r3_f0,71,0.6127568062827226,0.3401104780525268,0.3232887803660226,0.0506424521358269,0.4680227933243726,0.1953764650941769,0.4318392900847851,0.1591929618545894,0.6841943257867009,0.4115479975565052,0.4590936005669195,0.1864472723367238,0.435943040337968,0.1632967121077723,matched,True,False,0.3134703338146209,0.4331749379634857
AOI-0077,2022-06-19,0.3792589859804007,s2,озимая пшеница,2022,6,False,1.0,4.0,1,0,0-7,0-7,0.8082206767364183,0.157257353431035,0.0294199290162202,0.0051020408163265,0.9375,1.0,4.0,A,3,r3_f0,71,0.4525131386486202,0.0732541526682195,0.5982703386210756,0.2190113526406749,0.5253917386348479,0.1461327526544472,0.4816645786431112,0.1024055926627105,0.566920466364399,0.1876614803839982,0.4809831609852706,0.1017241750048699,0.4812348070113452,0.1019758210309444,matched,True,False,0.4169399440288543,0.4844459295272827
AOI-0077,2022-08-30,0.7203647248514788,landsat,озимая пшеница,2022,8,False,1.0,1.0,1,0,0-7,0-7,0.6717511916997074,0.2774643456249192,0.0460674815432979,0.0047169811320754,0.9375,1.0,1.0,A,3,r3_f0,71,0.6738869109947644,-0.0464778138567144,0.6523460278203229,-0.0680186970311559,0.6631164694075437,-0.0572482554439351,0.6631164694075437,-0.0572482554439351,0.2743921443830828,-0.445972580468396,0.6592372816217068,-0.061127443229772,0.6568228822984409,-0.0635418425530379,matched,True,False,0.6932616829872131,0.6642687916755676
AOI-0077,2022-09-11,0.6265945201242351,landsat,озимая пшеница,2022,9,False,1.0,6.0,2,0,0-7,0-7,0.6917838816701871,0.1960670965883633,0.1017323550747829,0.0104166666666666,0.9375,1.0,6.0,A,3,r3_f0,71,0.7303404749815496,0.1037459548573145,0.571403471323834,-0.0551910488004011,0.6508719731526917,0.0242774530284566,0.7076351887447332,0.081040668620498,0.2743921443830828,-0.3522023757411523,0.7174570250672277,0.0908625049429926,0.71327745422911,0.0866829341048749,matched,True,False,0.6660543084144592,0.6901496052742004
AOI-0077,2022-09-14,0.6810170157068063,modis,озимая пшеница,2022,9,False,4.0,3.0,2,1,0-7,0-7,0.3927784210924452,0.0673747330567403,0.5353013913053598,0.0045454545454545,0.8333333333333334,4.0,3.0,A,3,r3_f0,71,0.7303404749815496,0.0493234592747433,0.571403471323834,-0.1096135443829723,0.6508719731526917,-0.0301450425541145,0.6395193300342835,-0.0414976856725227,0.2560298709572838,-0.4249871447495225,0.6298794924395068,-0.0511375232672994,0.6273858842998279,-0.0536311314069783,matched,True,False,0.6381244659423828,0.6336578726768494
AOI-0077,2023-05-25,0.8591778433856174,s2,озимая пшеница,2023,5,False,5.0,5.0,1,0,0-7,0-7,0.3034967786221464,0.150096729622771,0.5420961469274964,0.0043103448275862,0.75,5.0,5.0,A,3,r3_f0,71,0.8818472222027698,0.0226693788171523,0.8533053246328951,-0.0058725187527223,0.8675762734178325,0.008398430032215,0.8675762734178324,0.0083984300322149,0.6841943257867009,-0.1749835175989165,0.8675762734178324,0.0083984300322149,0.8626103927227483,0.0034325493371308,matched,True,False,0.8395576477050781,0.87518310546875
AOI-0077,2023-08-26,0.5231694848005781,s2,озимая пшеница,2023,8,False,2.0,3.0,2,0,0-7,0-7,0.4049466624410851,0.5050148858078224,0.0839408907754826,0.0060975609756097,0.8823529411764706,2.0,3.0,A,3,r3_f0,71,0.5339574848733202,0.010788000072742,0.4705015706806282,-0.0526679141199499,0.5022295277769742,-0.0209399570236039,0.5085751191962433,-0.0145943656043348,0.2862875459428611,-0.236881938857717,0.5116210030774926,-0.0115484817230855,0.5063350587051361,-0.016834426095442,matched,True,False,0.4809122681617737,0.4975218176841736
AOI-0077,2023-08-28,0.4648828158575093,s2,озимая пшеница,2023,8,False,4.0,1.0,2,1,0-7,0-7,0.756414784728809,0.1946474603294676,0.0443923003962689,0.0045454545454545,0.9375,4.0,1.0,A,3,r3_f0,71,0.5339574848733202,0.0690746690158108,0.4705015706806282,0.0056187548231189,0.5022295277769742,0.0373467119194648,0.4831927535191666,0.0183099376616572,0.2862875459428611,-0.1785952699146482,0.4771009857566681,0.0122181698991588,0.4771745452845198,0.0122917294270105,matched,True,False,0.458283007144928,0.4788118898868561
AOI-0077,2023-08-31,0.4850281009356461,s2,озимая пшеница,2023,8,False,2.0,1.0,1,0,0-7,0-7,0.721861441742804,0.1611134920922052,0.1061555009475995,0.0108695652173913,0.9375,2.0,1.0,A,3,r3_f0,71,0.4705015706806282,-0.0145265302550178,0.4918636962521004,0.0068355953164543,0.4811826334663643,-0.0038454674692817,0.4847429877282763,-0.0002851132073697,0.2743921443830828,-0.2106359565525632,0.4863253674002372,0.0012972664645911,0.4869122945926182,0.0018841936569721,matched,True,False,0.4724646508693695,0.4871376156806946
AOI-0077,2023-09-30,0.3751042849037307,s2,озимая пшеница,2023,9,False,1.0,4.0,2,0,0-7,0-7,0.2333854288904535,0.0871409318170503,0.6748440096628664,0.0046296296296296,0.9375,1.0,4.0,A,3,r3_f0,71,0.3979437003431871,0.0228394154394563,0.2866120805391545,-0.0884922043645762,0.3422778904411708,-0.0328263944625599,0.3756773763823806,0.0005730914786498,0.2508880608318728,-0.1242162240718579,0.3863652118835677,0.0112609269798369,0.3853319820218982,0.0102276971181675,matched,True,False,0.3797826766967773,0.368920087814331
AOI-0077,2023-10-03,0.3964188388637926,landsat,озимая пшеница,2023,10,False,4.0,1.0,2,1,0-7,0-7,0.5301406580042245,0.3352805159060359,0.1220788260897394,0.0125,0.9375,4.0,1.0,A,3,r3_f0,71,0.3979437003431871,0.0015248614793945,0.2866120805391545,-0.1098067583246381,0.3422778904411708,-0.0541409484226217,0.308878404499961,-0.0875404343638315,0.2508880608318728,-0.1455307780319197,0.2981905689987738,-0.0982282698650187,0.3042785581770212,-0.0921402806867713,matched,True,False,0.3360001742839813,0.2932210266590118
AOI-0077,2024-04-27,0.7434296443157768,s2,озимая пшеница,2024,4,False,5.0,1.0,1,0,0-7,0-7,0.7092187800038405,0.1684368326418509,0.1109807509906722,0.0113636363636363,0.9375,5.0,1.0,A,3,r3_f0,71,0.766486471338597,0.0230568270228201,0.7478547828898512,0.0044251385740743,0.7571706271142241,0.0137409827984472,0.7509600642979755,0.0075304199821986,0.4759,-0.2675296443157768,0.7492349079601287,0.0058052636443518,0.7492951679444734,0.0058655236286965,matched,True,False,0.7306227087974548,0.7602819204330444
AOI-0077,2024-05-09,0.6783846247743326,s2,озимая пшеница,2024,5,False,1.0,3.0,1,0,0-7,0-7,0.6520562632016899,0.3141122063624144,0.0288315304358957,0.005,0.9375,1.0,3.0,A,3,r3_f0,71,0.6306848167539267,-0.0476998080204058,0.6581685041479728,-0.0202161206263598,0.6444266604509498,-0.0339579643233828,0.6375557386024382,-0.0408288861718943,0.5683883205907609,-0.1099963041835716,0.6349791429092464,-0.0434054818650861,0.6359127247257023,-0.0424719000486303,matched,True,False,0.7257848978042603,0.625014066696167
AOI-0077,2024-06-16,0.5910662240618785,s2,озимая пшеница,2024,6,False,1.0,7.0,1,0,0-7,0-7,0.628671898574446,0.2752003685043114,0.087199161492671,0.0089285714285714,0.9375,1.0,7.0,A,3,r3_f0,71,0.6003760997713565,0.009309875709478,0.6680689701690362,0.0770027461071577,0.6342225349701964,0.0431563109083179,0.6088377085710666,0.017771484509188,0.566920466364399,-0.0241457576974795,0.6150668767071067,0.0240006526452282,0.6166291330178939,0.0255629089560154,matched,True,False,0.5475589632987976,0.6116922497749329
AOI-0077,2024-07-08,0.3342271963331017,s2,озимая пшеница,2024,7,False,2.0,3.0,1,0,0-7,0-7,0.7790213989495919,0.123831850476861,0.090567803205126,0.006578947368421,0.8823529411764706,2.0,3.0,A,3,r3_f0,71,0.3649766775167157,0.0307494811836139,0.3878208970558272,0.0535937007227254,0.3763987872862714,0.0421715909531696,0.3741143653323603,0.0398871689992585,0.456445884949452,0.1222186886163502,0.3688541116328973,0.0346269152997955,0.3636399210816876,0.0294127247485859,matched,True,False,0.4775607287883758,0.3544500470161438
AOI-0077,2024-07-18,0.4786021443249728,s2,озимая пшеница,2024,7,False,1.0,3.0,1,0,0-7,0-7,0.8638896417039255,0.0788427727259727,0.0519484366339316,0.0053191489361702,0.9375,1.0,3.0,A,3,r3_f0,71,0.5494343386611314,0.0708321943361586,0.5126902090515523,0.0340880647265794,0.5310622738563419,0.052460129531369,0.5402483062587367,0.0616461619337638,0.454030439631756,-0.0245717046932167,0.5436930684096347,0.0650909240846619,0.5504061024798175,0.0718039581548447,matched,True,False,0.4896937012672424,0.5418999791145325
